Enllaç;Títol;Etiquetes;Data i hora;Preu;Repertori
https://www.palaumusica.cat/es/carmen-de-g-bizet_1071162;Carmen, de G. Bizet;#ópera;03/08/2025 18:00;de 20 a 85 €;"#óperaCarmen, de G. BizetÓpera escenificada en dos actosNotaÓpera subtitulada en catalán, castellano, inglés y en lengua original.Ficha artísticaOrquestra NovAria FilharmoniaCor NovAria / Ballet NovAriaAdolf Gassol, dirección musical Marta Finestres, dirección coroSergi Giménez, dirección artísticaSarah Zhai, coach vocal
REPARTOCristina Segura, Sophie Burns, Kristen Larsen, CarmenVicenç Esteve, Andrés Sánchez, Don JoséAlberto Cazes, Antonio Torres, EscamilloKaterina Estrada Tretyakova, Sarah Zhai, Maylin Cruz, Jen Qian, MicaelaJuhee Nam, Mònica Grau, FrasquitaOlha Shvydka, Anastasia Apreutesii, Anna Guasch, MercedesRodrigo Aguilar, Victor Alonso, DancairoJose Cabrero, Jordi Casanova, RemendadoLluís Vergés, Rodrigo Aguilar, ZúñigaProgramaG. BIZET: CarmenDetallesCarmen de GEORGES BIZET es una de las óperas más aclamadas y representadas a diario a nivel internacional. Pocas óperas del gran repertorio llegan y emocionan al público como ésta. Su original música, penetrante y seductora, es una combinación de diferentes estilos que van de los del más clásico romanticismo francés, a las más bonitas melodías inspiradas en el folclore español.
Versión escenificada de dos horas y cuarto con 15 minutos de entreacto. Orquesta sinfónica, cantantes solistas, corazón, cuerpo de baile español, vestuario, iluminación única y brillante adecuada a las especiales características del Palau de la Música Catalana… Más de 60 artistas en escena.Comprar entradas"
https://www.palaumusica.cat/es/morricone-y-100-años-de-cine_1412293;Morricone y 100 años de cine;#cine;04/08/2025 20:00;de 36 a 68 €;"#cineMorricone y 100 años de cineFicha artísticaRoyal Film Concert Orchestra Fernando Furones, directorProgramaCinema Paradiso El bueno, el feo y el malo La misión La muerte tenía un precio Érase una vez en América El señor de los anillos TitanicBraveheart Casablanca Éxodo The ecstasy of gold La gran evasión Cazafantasmas Rabbia e tarantella (de Malditos bastardos) La conquista del Oeste Chi Mai El puente sobre el río Kwai Conan el bárbaro Piratas del Caribe DetallesConcierto homenaje a Ennio Morricone y los 100 años del cine. Vive las bandas sonoras más famosas de todos los tiempos, desde Casablanca hasta nuestros días, interpretadas por la Royal Film Concert Orchestra. 
Ennio Morricone fue un compositor y director de orquesta italiano conocido por haber compuesto la banda sonora de más de quinientas películas y series de televisión. Recibió un Óscar honorífico en 2006 y ganó el Óscar a la mejor banda sonora en 2016 por la cinta The Hateful Eight. En 2020, le fue otorgado el Premio Princesa de Asturias de las Artes, compartido con el también compositor John Williams. Comprar entradas"
https://www.palaumusica.cat/es/la-musica-de-zimmer-williams_1412286;La música de Zimmer & Williams;#cine;29/08/2025 20:00;de 36 a 68 €;#cineLa música de Zimmer & WilliamsFicha artísticaRoyal Film Concert Orchestra Fernando Furones, director ProgramaEl rey león Piratas del Caribe El código Da Vinci Parque jurásico Gladiator E.T. Inception Backdraft Star Wars: Across the stars Indiana Jones Harry Potter La roca Sherlock Holmes Interstellar Hook Pearl Harbor Olympic fanfare & theme Star Wars: Marcha imperial DetallesConcierto homenaje a Hans Zimmer y John Williams, en el que podremos escuchar a la Royal Film Concert Orchestra interpretando en directo las bandas sonoras de películas inolvidables como Gladiator, El rey león, Star Wars, Harry Potter... i muchas más!Comprar entradas
https://www.palaumusica.cat/es/tosca-de-g-puccini_1435913;Tosca, de G. Puccini;#ópera;11/09/2025 19:00;de 20 a 85 €;"#óperaTosca, de G. PucciniÓpera escenificada en dos actosNotaÓpera subtitulada en catalán, castellano, inglés y en lengua original.Ficha artísticaOrquestra NovAria FilharmoniaAdolf Gassol, direcció musicalMarta Finestres, direcció corSergi Giménez Carreras, direcció artísticaBen Aisit, producción y comunicaciónNúria Serra, coreografíaCor NovAria/Ballet NovAria
Reparto:Kristen Larsen, Kaitlin Redding, Carolina Fajardo, Floria ToscaAndrés Sánchez, Mario CavaradossiAlberto Cazes, Antonio Torres, ScarpiaChristian Vallester, Cesare AngelottiJordi Clos, SagrestanoJordi Casanova, Jose Cabrero, SpolettaRodrigo Aguilar, SciarroneGermán Casetti, CarceriereProgramaG. Puccini: ToscaDetallesÓpera escenificada en dos actos.
Tosca nos muestra las mejores características de la composición pucciniana y su capacidad para saber aportar en cada momento lo necesario. De hecho, podemos considerarla una referencia única en el lucimiento vocal y escénico de los cantantes, así como una de las óperas más representativas del repertorio verista italiano (estilo realista-naturalista) de la segunda mitad del siglo XIX y principios del XX, por su intensidad dramática, con escenas genialmente impactantes como el “Te Deum” bellas y emocionantes del repertorio, como el “Vissi d'art” de la protagonista femenina Floria Tosca, del segundo acto, o “E lucevan le stelle” del protagonista masculino Mario Cavaradossi, en el tercer y último acto de la obra. El argumento combina amor, intriga, violencia, pasión y muerte. Junto con Madama Butterfly y La Bohème, integra el trío de óperas más célebres de Puccini.Comprar entradas"
https://www.palaumusica.cat/es/jason-mraz_1425213;Jason Mraz;;15/09/2025 20:30;De 20 a 52 euros;"Jason MrazStill YoursFicha artísticaJason MrazDetallesJason Mraz torna als escenaris d'Europa després de sis anys sense girar i ho fa amb Still Yours, un tour que arribarà a Palau de la Música Catalana del 15 de setembre. A diferència de les seves últimes visites, en aquesta ocasió el nord-americà es presenta només en acústic, per tal de crear un ambient intimista en espais que han estat importants per al desenvolupament de la seva carrera. 
Serà una vetllada molt especial en què Mraz interpretarà les seves cançons més representatives, explicant les històries i el background al darrere, a més d'estrenar també alguns temes nous. Una autèntica delícia pels amants de la seva música, que permetrà conèixer millor l'artista a través de les seves excel·lents composicions. IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas"
https://www.palaumusica.cat/es/andrei-irimia_1436751;Andrei Irimia;#piano,#popular;26/09/2025 19:30;34 €;#piano#popularAndrei IrimiaLights & ShadowsNotaPrimeras 50 entradas a 27€, las 150 siguientes a 30€. Tarifa reducida, 20 €Ficha artísticaAndrei Irimia, pianoRăzvan Paun, violínThibault Solorzano, violoncheloDetallesSubmergeix-te en un món d’introspecció i emoció mentre el pianista i compositor Andrei Irimia porta per primera vegada a Barcelona el seu fascinant concert “Lights & Shadows” (Llums i Ombres). Conegut pel seu estil neoclàssic contemporani, l’Andrei combina intricades composicions de piano amb innovadores textures electròniques i rics arranjaments de corda per crear una experiència veritablement captivadora. La seva música teixeix melodies hipnòtiques i melancòliques en paisatges sonors encisadors, oferint un viatge profundament commovedor que explora les delicades capes de l’emoció humana. Comprar entradas
https://www.palaumusica.cat/es/siempre-asi_1434765;Siempre Así;#popular;26/09/2025 21:00;de 35 a 55 €;"#popularSiempre AsíFicha artísticaSiempre AsíDetallesSuite Music Festival se presenta como un evento con una programación ecléctica que reúne a los artistas destacados del panorama de la música nacional e internacional. El ciclo de conciertos, que se prolonga durante todo el año, tiene lugar en diferentes escenarios de Cataluña que permiten garantizar el mejor espectáculo al público. 
¡Déjate sorprender, vive el Suite Music Festival! 
Siempre Así acumula más de 30 años de trayectoria, 16 discos en el mercado y un éxito incontestable: alrededor de un millón de copias vendidas a lo largo de su carrera y más de mil quinientos conciertos entre España y Latinoamérica. 
En su larga trayectoria, son numerosos los importantes premios, nominaciones y reconocimientos que han recibido, entre ellos la Medalla de Andalucía. Comprar entradas"
https://www.palaumusica.cat/es/vespres-d-arnadi-dani-espasa_1427922;Vespres d’Arnadí & Dani Espasa;#ópera,#antigua,#gradajoven;15/10/2025 19:00;30 y 40 €;#ópera#antigua#gradajovenVespres d’Arnadí & Dani Espasa—Il Mitridate Eupatore de ScarlattiFicha artísticaMarie Lys, sopranoAnna Devin, sopranoAnn Hallenberg, mezzosopranoSonja Runje, contraltoPaul-Antoine Bénos-Djian, contratenorJosep-Ramon Olivé, barítonoVespres d’ArnadíDani Espasa, clave y directorProgramaA. Scarlatti: Il Mitridate Eupatore (versión de concierto) Libreto de Girolamo Frigimelica Roberti
https://www.palaumusica.cat/es/mutter-bronfman-ferrandez_1427916;Mutter, Bronfman & Ferrández;#cámara,#grandesfiguras,#gradajoven;20/10/2025 20:00;de 28 a 125 €;#cámara#grandesfiguras#gradajovenMutter, Bronfman & Ferrández—Concierto inaugural de la temporadaFicha artísticaAnne-Sophie Mutter, violínYefim Bronfman, pianoPablo Ferrández, violoncheloProgramaL. van Beethoven: Trío n.º 6, en Si bemol mayor, op. 97, “Archiduque”P. I. Chaikovski: Trío en La menor, op. 50
https://www.palaumusica.cat/es/musicaeterna-currentzis_1427872;musicAeterna & Currentzis;#sinfónica,#grandesfiguras;21/10/2025 20:00;de 32 a 160 €;#sinfónica#grandesfigurasmusicAeterna & Currentzis—RameauFicha artísticamusicAeternaTeodor Currentzis, directorProgramaObras de J. Ph. Rameau
https://www.palaumusica.cat/es/orquesta-de-los-campos-eliseos-herreweghe_1427875;Orquesta de los Campos Elíseos & Herreweghe;#sinfónica,#músicauniversal,#grandesfiguras,#gradajoven;23/10/2025 20:00;de 20 a 88 €;#sinfónica#músicauniversal#grandesfiguras#gradajovenOrquesta de los Campos Elíseos & Herreweghe—Sinfonías 5 y 6 de BeethovenFicha artísticaOrquesta de los Campos ElíseosPhilippe Herreweghe, directorProgramaL. van Beethoven: Sinfonía n.º 5, en Do menor, op. 67L. van Beethoven: Sinfonía n.º 6, en Fa mayor, op. 68, 'Pastoral'
https://www.palaumusica.cat/es/fujita-orquesta-filarmonica-real-petrenko_1427878;Fujita, Orquesta Filarmónica Real & Petrenko;#sinfónica,#piano,#músicauniversal,#grandesfiguras;27/10/2025 20:00;de 28 a 125 €;#sinfónica#piano#músicauniversal#grandesfigurasFujita, Orquesta Filarmónica Real & Petrenko—Sinfonía n.º 2 de SibeliusFicha artísticaMao Fujita, pianoOrquesta Filarmónica RealVasily Petrenko, directorProgramaA. Guinovart: Vida secretaE. Grieg: Concierto para piano, en La menor, op. 16J. Sibelius: Sinfonía n.º 2, en Re mayor, op. 43
https://www.palaumusica.cat/es/orquesta-filarmonica-de-tokio-chung_1427881;Orquesta Filarmónica de Tokio & Chung;#sinfónica,#músicauniversal,#grandesfiguras,#gradajoven;06/11/2025 20:00;de 25 a 108 €;#sinfónica#músicauniversal#grandesfiguras#gradajovenOrquesta Filarmónica de Tokio & Chung—La consagración de la primavera de StravinskyFicha artísticaMaxim Vengerov, violínOrquesta Filarmónica de TokioMyung-Whun Chung, directorProgramaP. I. Chaikovski: Concierto para violín y orquesta, en Re mayor, op. 35I. Stravinsky: La consagración de la primavera
https://www.palaumusica.cat/es/jose-merce_1439825;José Mercé;#flamenco,#popular;07/11/2025 21:00;de 32 a 65 €;#flamenco#popularJosé MercéCanta a Manuel AlejandroFicha artísticaJosé MercéDetallesRegresa José Mercé a nuestra serie flamenca De Cajón!, con un espectáculo que es fruto de la profunda admiración que el cantaor de Jerez siente por uno de sus paisanos más ilustres, Manuel Alejandro, responsable de algunas de las canciones más emblemáticas del repertorio de la música popular española. ¿Quién no ha entonado alguna vez, por ejemplo, Se nos rompió el amor?Lo hace, claro, llevando esas melodías a distintos palos del flamenco, y acompañado por su cuadro habitual con dos guitarras flamencas, tres palmeros y una percusión flamenca, además de un piano y un contrabajo que aportan una nueva sonoridad a unas canciones que son parte de la memoria colectiva. Noche de emoción en el Palau de la Música Catalana, sin duda.IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas
https://www.palaumusica.cat/es/ensemble-artaserse-philippe-jaroussky_1427925;Ensemble Artaserse & Philippe Jaroussky;#ópera,#antigua;09/11/2025 17:00;de 40 a 88 €;#ópera#antiguaEnsemble Artaserse & Philippe Jaroussky—Alcina de HändelFicha artísticaKathryn Lewek, sopranoLauranne Oliva, sopranoCarlo Vistoli, contratenorZachary Wilder, tenorNicolas Brooymans, bajoEnsemble ArtasersePhilippe Jaroussky, directorProgramaG. F. Händel: Alcina (versión de concierto) Libreto de Antonio Marchi
https://www.palaumusica.cat/es/benjamin-appl-james-bailleau_1427842;Benjamin Appl & James Bailleau;#ópera,#lied,#aniversarios;13/11/2025 20:00;25 y 38 €;#ópera#lied#aniversariosBenjamin Appl & James Bailleau—Centenario del nacimiento de Dietrich Fischer-DieskauFicha artísticaBenjamin Appl, barítonoJames Bailleau, pianoProgramaObras de Bach, Borodín, Brahms, Debussy, Mozart, Reimann, Schubert, Chaikovski, Verdi, Wagner y Wolf, entre otros
https://www.palaumusica.cat/es/andrea-motis-barcelona-gospel-messengers_1439201;Andrea Motis & Barcelona Gospel Messengers;#popular,#nuevosformatos;15/11/2025 21:00;de 30 a 58 €;#popular#nuevosformatosAndrea Motis & Barcelona Gospel Messengers‘To Amy’Ficha artísticaAndrea Motis, trompeta y voz solistaBarcelona Gospel MessengersMartí Serra, saxos, clarineteIgnasi Cussó, guitarraIsaac Coll, contrabajo y bajo eléctricoAndreu Moreno, bateríaRamon Escalé, teclado y direcciónDavid Casamitjana, técnico de sonidoProgramaMúsica inspirada en el repertorio de Amy WinehouseDetallesAndrea Motis creció estudiando e interpretando música de iconos del jazz como Ella Fitzgerald, Billie Holiday, Nina Simone y Sarah Vaughan, entre otros muchos. Pero hay una artista que ella siente muy cerca porque le acompañó casi como terapia en una época personal delicada, entre los 15 y los 18 años: “Yo escuchaba la música de Amy Winehouse y la sentía muy cerca de mí, como una amiga que quiso confortarme en un proceso personal de curación”. “Me ponía su música por la mañana –sigue Motis– y me sentía muy empoderada, me veía reflejada en todo lo que me sugería: tristeza, rabia, pena, pero también rebeldía para superarlo todo e ir adelante. Le debía ese homenaje”. El resultado es este estreno muy sincero y sentido: To Amy. Junto a Motis en esta aventura, los Barcelona Gospel Messengers, dirigidos por Ramon Escalé, en versión completa. Una alianza contundente que nos promete una noche intensa e inolvidable en el festival.IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas
https://www.palaumusica.cat/es/las-migas_1444130;Las Migas;#flamenco;20/11/2025 21:00;de 22 a 48 €;#flamencoLas Migas‘Flamencas’Ficha artísticaLas MigasMarta Robles, guitarra y vozAlicia Grillo, guitarra y vozLaura Pacios, violín y vozPaula Ramírez, vozDetallesRegresan Las Migas a nuestro festival con un nuevo disco bajo el brazo, de título inequívoco, Flamencas, un homenaje a la esencia y la pureza del flamenco. Tras más de dos décadas de trayectoria, conciertos en más de 50 países y reconocimientos como el Latin Grammy al mejor disco de música flamenca (2022), Las Migas han transformado el género con una fusión de estilos que cautiva a públicos de todo el mundo. Pero ahora, con Flamencas, el cuarteto nacido en Barcelona regresa al origen mediante una grabación más desnuda e íntima donde la voz y la guitarra cobran absoluto protagonismo. En este trabajo, Las Migas recorren los principales palos del flamenco con respeto, dejando que el cante y las cuerdas hablen por sí solos, con la fuerza y la verdad de lo esencial. Su música, dicen ellas mismas, sigue tejiendo melodías mediterráneas y armonías contemporáneas, pero en Flamencas el alma se impone con más claridad que nunca. En directo, en el Palau, en Barcelona, será una experiencia pura y vibrante, con la pasión y el sentimiento llenándolo todo. Som-hi!IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas
https://www.palaumusica.cat/es/orquesta-sinfonica-de-la-radio-de-baviera-rattle_1427884;Orquesta Sinfónica de la Radio de Baviera & Rattle;#sinfónica,#grandesfiguras;21/11/2025 20:00;de 32 a 160 €;#sinfónica#grandesfigurasOrquesta Sinfónica de la Radio de Baviera & Rattle—Sinfonía n.º 7 de BrucknerFicha artísticaOrquesta Sinfónica de la Radio de BavieraSimon Rattle, directorProgramaL. Janáček: Taras Bulba, rapsodia para orquestaA. Bruckner: Sinfonía n.º 7, en Mi mayor, WAB 107
https://www.palaumusica.cat/es/les-musiciens-du-prince-monaco-bartoli-capuano_1427928;Les Musiciens du Prince-Monaco, Bartoli & Capuano;#ópera,#antigua,#grandesfiguras;25/11/2025 20:00;de 40 a 210 €;#ópera#antigua#grandesfigurasLes Musiciens du Prince-Monaco, Bartoli & Capuano—Orfeo ed Euridice de GluckFicha artísticaCecilia Bartoli, mezzosoprano (Orfeo)Mélissa Petit, soprano (Euridice y Amor)Il Canto di Orfeo (Jacopo Facchini, director)Les Musiciens du Prince-MonacoGianluca Capuano, directorProgramaCh. W. Gluck: Orfeo ed Euridice (versión de Parma de 1769) Libreto de Raniero de Calzabigi(versión de concierto semiescenificada)
https://www.palaumusica.cat/es/viva-verdi_1439073;!Viva Verdi!;;27/11/2025 21:30;de 17 a 65 €;!Viva Verdi!La noche del ARA 2025 - Especial 15 añosFicha artísticaBerna Perles, sopranoAntoni Lliteres, tenorÀngel Òdena, barítonoOrquestra Simfònica del VallèsBeatriz Fernández Aucejo, directoraProgramaArias de óperas de VerdiDetallesGiuseppe Verdi es uno de los mayores compositores de ópera, profundamente italiano, autor de páginas musicales inolvidables, de personajes que ya forman parte indisoluble de nuestra cultura como Violetta, Rigoletto o Aida. En este recital se interpretarán sus principales arias de las óperas Rigoletto, Aida, Il trovatore, La traviata, Nabucco, Otelo y Macbeth.Comprar entradas
https://www.palaumusica.cat/es/sant-andreu-jazz-band_1443265;Sant Andreu Jazz Band;#jazz;28/11/2025 21:00;de 22 a 48 €;"#jazzSant Andreu Jazz Band‘Ellingtoniana’Ficha artísticaSant Andreu Jazz BandJoan Chamorro, directorDetallesHace casi 60 años, en enero de 1966, Barcelona acogió un concierto histórico: la Duke Ellington Orchestra actuó en el Palau de la Música Catalana. El impacto fue tan grande que el promotor del concierto, Joan Roselló –también propietario del Jamboree–, decidió poner en marcha aquel mismo otoño el entonces llamado Festival Internacional de Jazz de Barcelona. 
 
Para celebrar aquel momento histórico, la Sant Andreu Jazz Band –que este año ha sido invitada al concurso Essentially Ellington, siendo la única banda europea que ha recibido esta invitación de Jazz at Lincoln Center y Wynton Marsalis– nos propone un recorrido antológico por la obra de uno de los grandes músicos de la historia, Edward Kennedy “Duke” Ellington.
Bajo la dirección de Joan Chamorro y con sus nuevos arreglos que se estrenarán ese día, es momento de coger el tren (es una metáfora, ya nos entendéis) que nos lleve hacia otra noche histórica en el Palau de la mano de la mejor big band joven del mundo.IMPORTANTE: Los menores de 16 años sólo podrán acceder al recinto acompañados de su padre, madre o tutor legal. Imprescindible presentar la Hoja de responsabilidad (ver documentos adjuntos) debidamente impresa y cumplimentada.Autorización menoresComprar entradas"
https://www.palaumusica.cat/es/gipsy-kings-by-andre-reyes_1434792;Gipsy Kings (by André Reyes);#popular;27/12/2025 21:00;de 22 a 60 €;"#popularGipsy Kings (by André Reyes)Ficha artísticaGipsy Kings (by André Reyes) DetallesNo necesitan presentación. Su rumba flamenca y sus éxitos han traspasado todas las fronteras. 30 años de temazos y 60 millones de discos vendidos avalan su firme trayectoria por los escenarios de todo el mundo. Su fiesta nos enamora, engancha y nos vuelve locos.   
Desde Bamboleo hasta la famosa versión de Hotel California (incluida como parte de la banda sonora de The Great Lebowski) pasando por canciones inolvidables como Djobi Djoba o Volare (Nel Blu di Pinto di Blu), la banda Gipsy Kings by André Reyes -miembro fundador de la agrupación, junto a su hermano- nos harán revivir toda su juerga en directo.  
En el escenario, André Reyes acompañado por su familia (hijo, sobrinos y primos), es sinónimo de buena jarana mezclada con ritmos populares y tradicionales del género que abanderan.Comprar entradas"
https://www.palaumusica.cat/es/carlos-nuñez_1437754;Carlos Núñez;#popular;29/12/2025 20:00;de 22 a 54 €;"#popularCarlos NúñezFicha artísticaCarlos NúñezDetallesCarlos Núñez vuelve con su fiesta tradicional un año más al Banco Mediolanum Festival Mil·lenni en el Palau de la Música Catalana. 
Lo hace tras presentar por medio mundo su disco Celtic Sea en colaboración con la naviera Brittany Ferries, fundada y aún controlada por agricultores bretones hace cincuenta años.El gaitero gallego ha dicho lo siguiente sobre esta colaboración: “Comparto con Brittany Ferries la pasión por conectar las culturas celtas del Atlántico. Viajar en sus barcos, de un Finisterre a otro, fue la mayor inspiración posible para rendir homenaje al género de la música celta, creando una nueva obra que representa nuestra filosofía de vida, siempre ligada al espíritu intercéltico que guía Bretaña, centro geográfico de todos los celtas atlánticos. Y es que Brittany Ferries no hace más que continuar una tradición de diez mil años de intercambios a través del Mar Céltico”. Comprar entradas"
https://www.palaumusica.cat/es/wang-orquesta-de-camara-mahler_1427886;Wang & Orquesta de Cámara Mahler;#sinfónica,#piano,#grandesfiguras,#gradajoven;14/01/2026 20:00;de 28 a 125 €;#sinfónica#piano#grandesfiguras#gradajovenWang & Orquesta de Cámara Mahler—Concierto para piano de LigetiFicha artísticaOrquesta de Cámara MahlerYuja Wang, pianoFabien Gabel, directorProgramaI. Stravinsky: Suite PulcinellaG. Ligeti: Concierto para piano y orquestaW. A. ​​Mozart: Música del ballet de Idomeneo, KV 367 (selección)F. Chopin: Concierto para piano núm. 2, en Fa menor, op. 21
https://www.palaumusica.cat/es/orquesta-sinfonica-de-la-swr-de-stuttgart-roth_1427889;Orquesta Sinfónica de la SWR de Stuttgart & Roth;#sinfónica,#músicauniversal,#grandesfiguras,#aniversarios;21/01/2026 20:00;de 20 a 85 €;#sinfónica#músicauniversal#grandesfiguras#aniversariosOrquesta Sinfónica de la SWR de Stuttgart & Roth—Daphnis et Chloé de RavelFicha artísticaOrquesta Sinfónica SWR StuttgartEmmanuel Pahud, flautaFrançois-Xavier Roth, directorProgramaC. Debussy: Preludio a la siesta de un faunoW. A. Mozart: Concierto para flauta n.º 1, en Sol mayor, KV 313/285cM. Ravel: Daphnis et Chloé. M. 57
https://www.palaumusica.cat/es/orquesta-de-los-campos-eliseos-herreweghe_1428012;Orquesta de los Campos Elíseos & Herreweghe;#sinfónica,#piano,#músicauniversal,#grandesfiguras,#gradajoven;05/02/2026 20:00;de 20 a 88 €;#sinfónica#piano#músicauniversal#grandesfiguras#gradajovenOrquesta de los Campos Elíseos & Herreweghe—Sinfonías n.º 2 y 8 de BeethovenFicha artísticaOrquesta de los Campos ElíseosKhristian Bezuidenhout, pianoPhilippe Herreweghe, directorProgramaL. van Beethoven: Concierto para piano n.º 4, en Sol mayor, op. 58L. van Beethoven: Sinfonía n.º 2, en Re mayor, op. 36L. van Beethoven: Sinfonía n.º 8, en Fa mayor, op. 93
https://www.palaumusica.cat/es/il-pomo-d-oro-francesco-corti_1427931;Il Pomo d’Oro & Francesco Corti;#ópera,#antigua,#gradajoven;15/02/2026 17:30;de 45 a 98 €;#ópera#antigua#gradajovenIl Pomo d’Oro & Francesco Corti—Giulio Cesare de HändelFicha artísticaSabine Devieilhe, sopranoSophie Rennert, mezzosopranoBeth Taylor, contraltoJakub Józef Orliński, contratenorYuri Minenko, contratenorRémy Brès-Feuillet, contratenorMarco Saccardin, barítonoAlex Rosen, bajoIl Pomo d’OroFrancesco Corti, directorProgramaG. F. Händel: Giulio Cesare (versión de concierto) Libreto de Nicola Francesco Haym
https://www.palaumusica.cat/es/orquesta-sinfonica-de-londres-noseda_1427892;Orquesta Sinfónica de Londres & Noseda;#sinfónica,#piano,#grandesfiguras,#gradajoven;17/02/2026 20:00;de 32 a 160 €;#sinfónica#piano#grandesfiguras#gradajovenOrquesta Sinfónica de Londres & Noseda—Concierto para piano n.º 2 de ChopinFicha artísticaSeong-Jin Cho, pianoOrquesta Sinfónica de LondresGianandrea Noseda, directorProgramaI. Stravinsky: Divertimento sobre el ballet “El beso del hada”F. Chopin: Concierto para piano n.º 2, en Fa menor, op. 21S. Rakhmàninov: Sinfonía núm. 1, en Re menor, op. 13
https://www.palaumusica.cat/es/orquesta-del-divan-de-oriente-y-occidente-mehta_1427895;Orquesta del Diván de Oriente y Occidente & Mehta;#sinfónica,#músicauniversal,#grandesfiguras,#gradajoven;18/02/2026 20:00;de 35 a 170 €;#sinfónica#músicauniversal#grandesfiguras#gradajovenOrquesta del Diván de Oriente y Occidente & Mehta—Schubert y BeethovenFicha artísticaOrquesta del Diván de Oriente y OccidenteZubin Mehta, directorProgramaF. Schubert: Sinfonía n.º 9, en Do mayor, D. 944, “La Grande” L. van Beethoven: Sinfonía n.º 6, en Fa mayor, op. 68, “Pastoral”
https://www.palaumusica.cat/es/julia-lezhneva-il-giardino-armonico_1427844;Julia Lezhneva & Il Giardino Armonico;#ópera;10/03/2026 20:00;de 25 a 58 €;#óperaJulia Lezhneva & Il Giardino ArmonicoFicha artísticaJulia Lezhneva, sopranoIl Giardino ArmonicoGiovanni Antonini, directorProgramaPrograma por determinar
https://www.palaumusica.cat/es/coro-y-orquesta-balthasar-neumann-sow_1427913;Coro y Orquesta Balthasar Neumann & Sow;#sinfónica,#coral,#gradajoven;11/03/2026 20:00;de 18 a 68 €;#sinfónica#coral#gradajovenCoro y Orquesta Balthasar Neumann & Sow—Palestrina, Donati y BrucknerFicha artísticaCoro y Orquesta Baltasar NeumannLionel Sow, directorProgramaG. P. Palestrina: Sicut cervus G. P. Palestrina – J. S. Bach: Missa sine nomine L. Donati: Sicut cervus A. Bruckner: Misa n.º 2 en Mi menor
https://www.palaumusica.cat/es/soltani-orquesta-sinfonica-de-islandia-ollikainen_1427898;Soltani, Orquesta Sinfónica de Islandia & Ollikainen;#sinfónica,#gradajoven;18/03/2026 20:00;de 18 a 68 €;#sinfónica#gradajovenSoltani, Orquesta Sinfónica de Islandia & Ollikainen—El pájaro de fuego de StravinskyFicha artísticaOrquesta Sinfónica de IslandiaKian Soltani, violoncheloEva Ollikainen, directoraProgramaJ. Sibelius: La hija de Pohjola E. Elgar: Concierto para violonchelo y orquesta, en Mi menor, op. 85 A. Thorvaldsdottir: Archora I. Stravinsky: Suite de El pájaro de fuego
https://www.palaumusica.cat/es/piotr-beczała-sarah-tysman_1427846;Piotr Beczała & Sarah Tysman;#ópera,#grandesfiguras;13/04/2026 20:00;de 30 a 70 €;#ópera#grandesfigurasPiotr Beczała & Sarah Tysman—Lieder y arias de óperaFicha artísticaPiotr Beczała, tenorSarah Tysman, pianoProgramaPrograma por determinar
https://www.palaumusica.cat/es/sondra-radvanovsky-anthony-manoli_1427849;Sondra Radvanovsky & Anthony Manoli;#ópera,#grandesfiguras;21/04/2026 20:00;de 30 a 70 €;#ópera#grandesfigurasSondra Radvanovsky & Anthony Manoli—Canciones y arias de óperaFicha artísticaSondra Radvanovsky, sopranoAnthony Manoli, pianoProgramaCanciones y arias de ópera
https://www.palaumusica.cat/es/jansen-camerata-salzburgo_1427907;Jansen & Camerata Salzburgo;#cámara,#músicauniversal;29/04/2026 20:00;de 25 a 115 €;#cámara#músicauniversalJansen & Camerata Salzburgo—Las cuatro estaciones de VivaldiFicha artísticaCamerata SalzburgoJanine Jansen, violínProgramaA. Vivaldi: Las cuatro estaciones, op. 8
https://www.palaumusica.cat/es/xavier-sabata-le-concert-de-l-hostel-dieu_1427852;Xavier Sabata & Le Concert de l'Hostel Dieu;#ópera,#antigua,#gradajoven;11/05/2026 20:00;30 y 45 €;#ópera#antigua#gradajovenXavier Sabata & Le Concert de l'Hostel Dieu—Furioso: furia, locura y virtuosismo de un héroe barrocoFicha artísticaXavier Sabata, contratenorLe Concert de l’Hostel DieuFranck-Emmanuel Comte, directorProgramaObras de Vivaldi, Steffani, Porpora y Händel
